           1        3185           3           8           7           5           7           7           6           7           6           8           5           6           6           4           7           1           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           6           7           6        -999        -999        -999        -999        -999        -.50
           1        3185           4           8           7           5           7           7           6           7           6           8           5           6           6           4           7           1           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           6           7           6        -999        -999        -999        -999        -999        -.50
           1        3185           5           8           7           5           7           7           6           7           6           8           5           6           6           4           7           1           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           6           7           6        -999        -999        -999        -999        -999        -.50
           1        3185           6           8           7           5           7           7           6           7           6           8           5           6           6           4           7           1           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           6           7           6        -999        -999        -999        -999        -999        -.50
           1        3185           7           8           7           5           7           7           6           7           6           8           5           6           6           4           7           1           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           6           7           6        -999        -999        -999        -999        -999        -.50
           1        3185           8           8           7           5           7           7           6           7           6           8           5           6           6           4           7           1           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           6           7           6        -999        -999        -999        -999        -999        -.50
           1        3185           9           8           7           5           7           7           6           7           6           8           5           6           6           4           7           1           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           6           7           6        -999        -999        -999        -999        -999        -.50
           1        3185          10           8           7           5           7           7           6           7           6           8           5           6           6           4           7           1           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           6           7           6        -999        -999        -999        -999        -999        -.50
           1        6083           1           7           7           7           7           6           7           7           8           6           7           6           8           8           9           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           7           7           8        -999        -999        -999        -999        -999        -.50
           1        6083           2           7           7           7           7           6           7           7           8           6           7           6           8           8           9           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           7           7           8        -999        -999        -999        -999        -999        -.50
